"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8363",60,"Suburban",93.9077167660054,0,Inf,91.6416791482834,96.2014295908544
"8364",60,"Urban",89.6674131725093,0,Inf,86.4975013677149,92.8943689941636
"8365",65,"Natural",105.992034250476,0,Inf,104.359037537273,107.637708429129
"8366",65,"Suburban",89.6100439020688,0,Inf,87.0154554992889,92.2427482745667
"8367",65,"Urban",86.7489756286925,0,Inf,83.1673337294751,90.406122839941
"8368",70,"Natural",100.315096290846,0,Inf,98.4709795243227,102.176321095776
"8369",70,"Suburban",85.4130290070657,0,Inf,82.5005420621023,88.3760372901912
"8370",70,"Urban",83.8788207901274,0,Inf,79.8912478470202,87.9634999719652
"8371",0,"Natural",194.33090632928,0,Inf,191.345592884708,197.339327818746
"8372",0,"Suburban",155.132164641806,0,Inf,150.998379988176,159.321771737524
"8373",0,"Urban",130.700988405621,0,Inf,126.150159730873,135.332453929192
"8374",5,"Natural",186.693835590925,0,Inf,184.123390046945,189.282099265266
"8375",5,"Suburban",149.498815556937,0,Inf,145.949445907674,153.090827120652
"8376",5,"Urban",127.172129856907,0,Inf,123.252068160546,131.153558726678
"8377",10,"Natural",179.209853883565,0,Inf,177.035054439747,181.397930139426
"8378",10,"Suburban",143.969649360525,0,Inf,140.976940401022,146.993790715561
"8379",10,"Urban",123.69156415,0,Inf,120.368555588673,127.059819340415
"8380",15,"Natural",171.878961207198,0,Inf,170.078092354887,173.689314148451
"8381",15,"Suburban",138.54466605257,0,Inf,136.075912255586,141.035613628654
"8382",15,"Urban",120.2592912849,0,Inf,117.489251908383,123.061605847907
"8383",20,"Natural",164.701157561827,0,Inf,163.247896630019,166.16085845032
"8384",20,"Suburban",133.223865633072,0,Inf,131.23707669584,135.225580728942
"8385",20,"Urban",116.875311261606,0,Inf,114.595605480403,119.177469904511
"8386",25,"Natural",157.67644294745,0,Inf,156.535293959893,158.821736354686
"8387",25,"Suburban",128.007248102031,0,Inf,126.441941102919,129.582184564655
"8388",25,"Urban",113.539624080119,0,Inf,111.654570628319,115.440457196091
"8389",30,"Natural",150.804817364067,0,Inf,149.92100380948,151.691228394597
"8390",30,"Suburban",122.894813459447,0,Inf,121.653219225926,124.142711428712
"8391",30,"Urban",110.25222974044,0,Inf,108.614457385754,111.902257664351
"8392",35,"Natural",144.086280811679,0,Inf,143.367139416636,144.807221333533
"8393",35,"Suburban",117.886561705319,0,Inf,116.808836159548,118.969236212534
