"","term","value","urban2","estimate","p.value","s.value","conf.low","conf.high"
"870","urban2","Urban","Urban",92.8581438355815,0,Inf,90.1003246628171,95.6575352772628
"871","urban2","Natural","Natural",128.465322936627,0,Inf,127.069433792453,129.868837348941
"872","urban2","Suburban","Suburban",106.102480673371,0,Inf,103.684431764222,108.548401458175
"873","urban2","Urban","Urban",93.4056174454842,0,Inf,90.6418118739103,96.2109289047002
"874","urban2","Natural","Natural",128.81853366297,0,Inf,127.419549747558,130.225155672433
"875","urban2","Suburban","Suburban",105.764651559219,0,Inf,103.361393072036,108.195528997776
"876","urban2","Urban","Urban",92.492908763828,0,Inf,89.7672246060692,95.2593575662163
"877","urban2","Natural","Natural",128.808714310774,0,Inf,127.411931822853,130.213111391209
"878","urban2","Suburban","Suburban",105.305443994059,0,Inf,102.900144420652,107.738531770118
"879","urban2","Urban","Urban",93.0493021999183,0,Inf,90.2755043820869,95.865071395638
"880","urban2","Natural","Natural",128.521260490235,0,Inf,127.125116927691,129.925028770176
"881","urban2","Suburban","Suburban",104.964742919268,0,Inf,102.588945656565,107.367736025011
"882","urban2","Urban","Urban",93.2944498007337,0,Inf,90.5291073696329,96.1013949054775
"883","urban2","Natural","Natural",128.766524638025,0,Inf,127.372685688272,130.167948531131
"884","urban2","Suburban","Suburban",106.880072401744,0,Inf,104.465357518202,109.322377369795
"885","urban2","Urban","Urban",92.1316018853017,0,Inf,89.3872074270461,94.9174913898876
"886","urban2","Natural","Natural",128.973343275774,0,Inf,127.575316431408,130.378988532841
"887","urban2","Suburban","Suburban",106.067472669351,0,Inf,103.620882370127,108.542610132419
"888","urban2","Urban","Urban",94.9141411465863,0,Inf,92.112543480346,97.7577081705998
"889","urban2","Natural","Natural",128.717801413801,0,Inf,127.317755406745,130.125503167967
"890","urban2","Suburban","Suburban",105.924214551576,0,Inf,103.494095845468,108.382533636773
"891","urban2","Urban","Urban",91.9409771215703,0,Inf,89.2512580624845,94.670626077258
"892","urban2","Natural","Natural",128.631669457664,0,Inf,127.235066983804,130.035895091241
"893","urban2","Suburban","Suburban",106.007911155398,0,Inf,103.559058813136,108.485380042156
"894","urban2","Urban","Urban",92.4413576377163,0,Inf,89.7479637917203,95.1745714180505
"895","urban2","Natural","Natural",129.375879711759,0,Inf,127.969240380399,130.79020774142
"896","urban2","Suburban","Suburban",105.496065014717,0,Inf,103.066930750687,107.953492377318
"897","urban2","Urban","Urban",92.5437004977239,0,Inf,89.8422838895963,95.2851314304265
"898","urban2","Natural","Natural",129.578487790181,0,Inf,128.169257184937,130.995423392964
"899","urban2","Suburban","Suburban",106.065963859977,0,Inf,103.665927353638,108.493465735484
"900","urban2","Urban","Urban",93.5157242451221,0,Inf,90.7040790115537,96.3702845681973
"901","urban2","Natural","Natural",128.979113703528,0,Inf,127.581548886328,130.384291542491
"902","urban2","Suburban","Suburban",105.590129862164,0,Inf,103.188454935252,108.019433261093
"903","urban2","Urban","Urban",93.9853861246349,0,Inf,91.2225352461937,96.7894542989476
"904","urban2","Natural","Natural",128.266335187251,0,Inf,126.872000305994,129.668290186722
"905","urban2","Suburban","Suburban",105.785870288479,0,Inf,103.397754392893,108.201250667016
"906","urban2","Urban","Urban",92.5578609417355,0,Inf,89.7713822195675,95.3869270018139
"907","urban2","Natural","Natural",128.831951281585,0,Inf,127.433414833114,130.238120126079
"908","urban2","Suburban","Suburban",106.539620084053,0,Inf,104.151502666265,108.954806928949
"909","urban2","Urban","Urban",92.4754393311731,0,Inf,89.7255315481682,95.2668530593133
"910","urban2","Natural","Natural",129.343252532861,0,Inf,127.948328942841,130.745738850388
"911","urban2","Suburban","Suburban",107.109331023088,0,Inf,104.611363956831,109.636771148793
"912","urban2","Urban","Urban",93.3471618398818,0,Inf,90.6356933159049,96.0985931136792
"913","urban2","Natural","Natural",128.657370242066,0,Inf,127.258418955582,130.063968885239
"914","urban2","Suburban","Suburban",106.510218708991,0,Inf,104.066880715233,108.98190784594
"915","urban2","Urban","Urban",93.263943819282,0,Inf,90.5342706096595,96.0341589175494
"916","urban2","Natural","Natural",128.940354116347,0,Inf,127.543163488142,130.345155978803
"917","urban2","Suburban","Suburban",105.568718976134,0,Inf,103.19491212952,107.969518748047
"918","urban2","Urban","Urban",92.9475660025036,0,Inf,90.1920318026731,95.7445625545458
"919","urban2","Natural","Natural",128.51222206694,0,Inf,127.112504838913,129.919603745227
"920","urban2","Suburban","Suburban",104.671582410235,0,Inf,102.330859728447,107.038774141223
"921","urban2","Urban","Urban",92.9279136953568,0,Inf,90.1509986069924,95.7469510624838
"922","urban2","Natural","Natural",128.475388700071,0,Inf,127.08131327468,129.877068937761
"923","urban2","Suburban","Suburban",105.426608455847,0,Inf,103.02818059845,107.852632928349
"924","urban2","Urban","Urban",93.3588957374792,0,Inf,90.6306563593855,96.1275923003169
"925","urban2","Natural","Natural",129.070625552477,0,Inf,127.676581174216,130.472239142792
"926","urban2","Suburban","Suburban",105.741340078291,0,Inf,103.30930335007,108.201671399135
"927","urban2","Urban","Urban",91.8822984712776,0,Inf,89.1706462239681,94.634565745964
"928","urban2","Natural","Natural",128.702974848982,0,Inf,127.306703637659,130.106861349717
"929","urban2","Suburban","Suburban",105.521512528606,0,Inf,103.09619282656,107.975029139507
"930","urban2","Urban","Urban",91.3967451152347,0,Inf,88.6991504188449,94.1347484247049
"931","urban2","Natural","Natural",128.933701696899,0,Inf,127.538735173459,130.336255569752
"932","urban2","Suburban","Suburban",106.381591628559,0,Inf,103.95640118875,108.834745367233
"933","urban2","Urban","Urban",92.9086840851642,0,Inf,90.1464206213782,95.712631903243
"934","urban2","Natural","Natural",128.61339604142,0,Inf,127.223512673323,130.010830274795
"935","urban2","Suburban","Suburban",106.823802812846,0,Inf,104.380263482842,109.295613777877
"936","urban2","Urban","Urban",92.2786209016846,0,Inf,89.555867545295,95.0421465092416
"937","urban2","Natural","Natural",128.895934312144,0,Inf,127.506516081245,130.292881711308
"938","urban2","Suburban","Suburban",106.114238428208,0,Inf,103.654200622035,108.603127066889
"939","urban2","Urban","Urban",93.0786820790489,0,Inf,90.3645413310315,95.8329821911286
"940","urban2","Natural","Natural",128.416646739958,0,Inf,127.028750861547,129.812083443937
"941","urban2","Suburban","Suburban",105.693375514674,0,Inf,103.27261159198,108.142183688353
"942","urban2","Urban","Urban",92.1967905923069,0,Inf,89.4822442830569,94.9518983949554
"943","urban2","Natural","Natural",128.709847786354,0,Inf,127.321306729266,130.105919413104
"944","urban2","Suburban","Suburban",106.508839082742,0,Inf,104.087671091716,108.957843471211
"945","urban2","Urban","Urban",91.2805953768758,0,Inf,88.5287749283279,94.07453242491
"946","urban2","Natural","Natural",128.49274058765,0,Inf,127.096695618897,129.896410895386
"947","urban2","Suburban","Suburban",106.291199670469,0,Inf,103.879403452963,108.730673176884
"948","urban2","Urban","Urban",91.9752131806962,0,Inf,89.2558294644667,94.7354037255323
"949","urban2","Natural","Natural",128.771995857779,0,Inf,127.376003644527,130.175596206695
"950","urban2","Suburban","Suburban",106.199344888888,0,Inf,103.800339539106,108.625757015336
"951","urban2","Urban","Urban",92.9441835472377,0,Inf,90.1739348028424,95.7563435853603
"952","urban2","Natural","Natural",128.77613188188,0,Inf,127.373043726685,130.186905680154
"953","urban2","Suburban","Suburban",105.61190109097,0,Inf,103.234579384301,108.016284980227
"954","urban2","Urban","Urban",91.4778616753121,0,Inf,88.7387210557838,94.2586373352401
"955","urban2","Natural","Natural",129.249036891007,0,Inf,127.846261346262,130.659466383093
"956","urban2","Suburban","Suburban",106.224361308426,0,Inf,103.775850043416,108.701422121769
"957","urban2","Urban","Urban",92.370218571766,0,Inf,89.6659459088,95.1146672853826
"958","urban2","Natural","Natural",128.87540475633,0,Inf,127.475843671552,130.282606864267
"959","urban2","Suburban","Suburban",105.953884562005,0,Inf,103.559265567634,108.375873615987
"960","urban2","Urban","Urban",93.4307380099466,0,Inf,90.6190558799787,96.2853760027515
"961","urban2","Natural","Natural",128.852764321629,0,Inf,127.453409646934,130.259759109195
"962","urban2","Suburban","Suburban",106.772346254809,0,Inf,104.343309684559,109.229331552576
"963","urban2","Urban","Urban",92.534141848026,0,Inf,89.7601517363118,95.3503464827791
"964","urban2","Natural","Natural",128.335994189515,0,Inf,126.9486718408,129.730855876725
"965","urban2","Suburban","Suburban",105.078232147835,0,Inf,102.711088051114,107.472343718055
"966","urban2","Urban","Urban",92.5761729909061,0,Inf,89.7423392890577,95.4540565176795
"967","urban2","Natural","Natural",129.026103530804,0,Inf,127.63060537145,130.429189372219
"968","urban2","Suburban","Suburban",106.570834393859,0,Inf,104.147732651734,109.021800866871
"969","urban2","Urban","Urban",92.6371524477448,0,Inf,89.9124481796754,95.4025274532474
"970","urban2","Natural","Natural",128.758600473815,0,Inf,127.367533818871,130.157222315245
"971","urban2","Suburban","Suburban",106.459980781621,0,Inf,104.03180853518,108.91616465094
"972","urban2","Urban","Urban",93.3984313286387,0,Inf,90.6757959445604,96.1613393191278
"973","urban2","Natural","Natural",128.854285967466,0,Inf,127.458873146801,130.257295711267
"974","urban2","Suburban","Suburban",105.549172886263,0,Inf,103.134133396875,107.992161956928
"975","urban2","Urban","Urban",91.8141592636418,0,Inf,89.0909070775725,94.5784082155985
"976","urban2","Natural","Natural",128.65776965293,0,Inf,127.262754890902,130.06038865321
"977","urban2","Suburban","Suburban",105.716193125056,0,Inf,103.319752849531,108.140107692989
"978","urban2","Urban","Urban",93.7410123495752,0,Inf,90.9312815817395,96.593494760039
"979","urban2","Natural","Natural",129.004374120663,0,Inf,127.606940129093,130.409418206296
"980","urban2","Suburban","Suburban",107.169059731435,0,Inf,104.762321941404,109.603129828309
"981","urban2","Urban","Urban",92.5623930060737,0,Inf,89.8386936654143,95.3267661816532
"982","urban2","Natural","Natural",128.652120355919,0,Inf,127.260945953766,130.050857406371
"983","urban2","Suburban","Suburban",106.475984757128,0,Inf,104.054318025045,108.925508114512
"984","urban2","Urban","Urban",92.9004807475816,0,Inf,90.0793511394889,95.7651082931313
"985","urban2","Natural","Natural",128.427914147183,0,Inf,127.031768864955,129.831689737964
"986","urban2","Suburban","Suburban",106.139199560364,0,Inf,103.747886193781,108.557758839585
"987","urban2","Urban","Urban",91.2977133232267,0,Inf,88.5913452314866,94.0448000824018
"988","urban2","Natural","Natural",128.652403547304,0,Inf,127.257973917423,130.054431338873
"989","urban2","Suburban","Suburban",106.808058555785,0,Inf,104.416622256231,109.22657100398
"990","urban2","Urban","Urban",93.200457316528,0,Inf,90.3756415537189,96.0687430983296
"991","urban2","Natural","Natural",128.935835833993,0,Inf,127.544617431086,130.334600632179
"992","urban2","Suburban","Suburban",106.228750428185,0,Inf,103.774729505622,108.711449086439
"993","urban2","Urban","Urban",92.9504442236397,0,Inf,90.2138777066794,95.7278986939909
"994","urban2","Natural","Natural",128.901657555223,0,Inf,127.500786327929,130.310182589597
"995","urban2","Suburban","Suburban",106.215568697737,0,Inf,103.840053210877,108.617949708197
"996","urban2","Urban","Urban",91.4529853939794,0,Inf,88.6900405120097,94.2583094542776
"997","urban2","Natural","Natural",128.762395497438,0,Inf,127.36195694705,130.170491432894
"998","urban2","Suburban","Suburban",106.060739033559,0,Inf,103.658914539588,108.49007144094
"999","urban2","Urban","Urban",92.361921707723,0,Inf,89.6341508958856,95.1305788497897
"1000","urban2","Natural","Natural",128.958925106039,0,Inf,127.563939199848,130.361497080906
"1001","urban2","Suburban","Suburban",105.798141688532,0,Inf,103.399079135199,108.224717467693
"1002","urban2","Urban","Urban",92.2668591038706,0,Inf,89.5535308289702,95.0206809684216
"1003","urban2","Natural","Natural",128.74547557617,0,Inf,127.353338948751,130.145179824353
"1004","urban2","Suburban","Suburban",105.916132025851,0,Inf,103.477809824415,108.382848633858
"1005","urban2","Urban","Urban",92.1236680126647,0,Inf,89.3711386216904,94.9179443488576
"1006","urban2","Natural","Natural",128.523627029302,0,Inf,127.128442811816,129.926425319677
"1007","urban2","Suburban","Suburban",105.834760836337,0,Inf,103.391533489468,108.30651979488
"1008","urban2","Urban","Urban",93.0257680018694,0,Inf,90.2690607942144,95.8239377235716
"1009","urban2","Natural","Natural",129.112116340178,0,Inf,127.702295608583,130.52967654969
"1010","urban2","Suburban","Suburban",107.303959465352,0,Inf,104.862111247985,109.773912177288
"1011","urban2","Urban","Urban",92.3599920246021,0,Inf,89.6774025723138,95.0821155348289
"1012","urban2","Natural","Natural",128.531142581178,0,Inf,127.142796156544,129.927027983048
"1013","urban2","Suburban","Suburban",106.098228275999,0,Inf,103.662871456922,108.561860894183
"1014","urban2","Urban","Urban",92.4894795230393,0,Inf,89.8249515216436,95.1929517187706
"1015","urban2","Natural","Natural",128.452330034235,0,Inf,127.054048475106,129.858263871829
"1016","urban2","Suburban","Suburban",105.468375872809,0,Inf,103.025201082083,107.940181320046
"1017","urban2","Urban","Urban",92.2962350257491,0,Inf,89.6209649522544,95.0108496854959
"1018","urban2","Natural","Natural",128.743568557935,0,Inf,127.345633141954,130.149135057041
"1019","urban2","Suburban","Suburban",106.671826579355,0,Inf,104.236723825332,109.135045419899
"1020","urban2","Urban","Urban",92.1175890163513,0,Inf,89.3970980000281,94.8788562760025
"1021","urban2","Natural","Natural",128.855227927947,0,Inf,127.457023157167,130.261060079459
"1022","urban2","Suburban","Suburban",106.514577351691,0,Inf,104.096102359089,108.960824982071
"1023","urban2","Urban","Urban",93.2972307597,0,Inf,90.5635091075722,96.071600824045
"1024","urban2","Natural","Natural",128.782663132795,0,Inf,127.385060627093,130.187890749385
"1025","urban2","Suburban","Suburban",106.549898645473,0,Inf,104.142376846727,108.984931421598
"1026","urban2","Urban","Urban",92.9785278199724,0,Inf,90.217425997262,95.7812469170597
"1027","urban2","Natural","Natural",129.06839634714,0,Inf,127.676364516978,130.467975621896
"1028","urban2","Suburban","Suburban",106.109485516326,0,Inf,103.663372963003,108.584122589355
"1029","urban2","Urban","Urban",91.8478525076291,0,Inf,89.1424610194692,94.5936856738208
"1030","urban2","Natural","Natural",128.130017011053,0,Inf,126.739828207652,129.527788662406
"1031","urban2","Suburban","Suburban",106.387317749301,0,Inf,103.969722544625,108.832698853511
"1032","urban2","Urban","Urban",93.0069425628811,0,Inf,90.2371079641494,95.81864712659
"1033","urban2","Natural","Natural",128.911996692971,0,Inf,127.515054677349,130.31654890987
"1034","urban2","Suburban","Suburban",106.162149778521,0,Inf,103.749749206983,108.602275642043
"1035","urban2","Urban","Urban",91.9605637933646,0,Inf,89.2105454366119,94.7523274187834
"1036","urban2","Natural","Natural",129.143811004077,0,Inf,127.744785861421,130.550455347767
"1037","urban2","Suburban","Suburban",106.332739848945,0,Inf,103.934344610976,108.75849308661
"1038","urban2","Urban","Urban",91.5324313564665,0,Inf,88.8022101853093,94.3039897591804
"1039","urban2","Natural","Natural",128.743800349607,0,Inf,127.347165280013,130.148052259635
"1040","urban2","Suburban","Suburban",106.270039120566,0,Inf,103.828179250034,108.740280388378
"1041","urban2","Urban","Urban",92.7613985773028,0,Inf,90.0570729222726,95.5057299128427
"1042","urban2","Natural","Natural",128.322596434908,0,Inf,126.93203621608,129.720732116909
"1043","urban2","Suburban","Suburban",106.153755481229,0,Inf,103.738836265316,108.596460469776
"1044","urban2","Urban","Urban",92.2318691654997,0,Inf,89.5395267911194,94.9640918798705
