"","urban2","season","estimate","p.value","s.value","conf.low","conf.high"
"341","Urban","Summer",65.0316070413146,0,Inf,62.3163179415409,67.8047976188048
"342","Urban","Winter",64.7549682822058,0,Inf,61.8072186123721,67.7713830648483
"343","Natural","Summer",98.8113593552047,0,Inf,96.9045010452178,100.736796613782
"344","Natural","Winter",84.6891110332307,0,Inf,82.1211347566142,87.2966226086894
"345","Suburban","Summer",76.1203127423306,0,Inf,73.1983939238853,79.0994141284108
"346","Suburban","Winter",69.9973432049456,0,Inf,66.8344239033665,73.2333843803545
"347","Urban","Summer",64.1125643083562,0,Inf,61.421886596036,66.8609200380479
"348","Urban","Winter",64.13933859366,0,Inf,61.2601139162731,67.0846802072794
"349","Natural","Summer",98.6914866309254,0,Inf,96.7767167122958,100.625013727124
"350","Natural","Winter",84.716822307994,0,Inf,82.1108040169997,87.3635517559603
"351","Suburban","Summer",76.7995238255212,0,Inf,73.8237503437977,79.8340936128938
"352","Suburban","Winter",71.2309219090762,0,Inf,68.0676767736116,74.46600847137
"353","Urban","Summer",66.1125968845256,0,Inf,63.426802945582,68.8540824854827
"354","Urban","Winter",64.3858947784376,0,Inf,61.5276608143557,67.3090189287987
"355","Natural","Summer",98.5655306447545,0,Inf,96.6488637085846,100.501016381112
"356","Natural","Winter",85.4069136860863,0,Inf,82.7638612749246,88.0915081397645
"357","Suburban","Summer",75.7957187173657,0,Inf,72.888661797866,78.7596194540088
"358","Suburban","Winter",69.923383814913,0,Inf,66.7974839151778,73.1207616654524
"359","Urban","Summer",65.5903442510714,0,Inf,62.8902181723366,68.3472219962953
"360","Urban","Winter",63.8339378779864,0,Inf,61.023391587723,66.7077577571555
"361","Natural","Summer",98.8874873704977,0,Inf,96.9603008124623,100.833638339498
"362","Natural","Winter",84.8473796514633,0,Inf,82.2276227143994,87.5082172302563
"363","Suburban","Summer",75.426463400595,0,Inf,72.567204632523,78.3409686116657
"364","Suburban","Winter",68.9871312427267,0,Inf,65.8767552044687,72.1692516609538
"365","Urban","Summer",65.59434673781,0,Inf,62.883231309275,68.3626781054568
"366","Urban","Winter",64.4634524147098,0,Inf,61.6114725263977,67.3799560782019
"367","Natural","Summer",99.1530575889083,0,Inf,97.2225886207454,101.102504472863
"368","Natural","Winter",84.9387943418506,0,Inf,82.3298973493652,87.588384888162
"369","Suburban","Summer",75.3332661063197,0,Inf,72.4824185827443,78.239101620781
"370","Suburban","Winter",69.5256342867287,0,Inf,66.391982930301,72.7315432085381
"371","Urban","Summer",65.9104329084141,0,Inf,63.1698139260408,68.7092470000969
"372","Urban","Winter",64.4841643639963,0,Inf,61.6144748828233,67.4191692545442
"373","Natural","Summer",98.4948003567592,0,Inf,96.5800564609952,100.428338742774
"374","Natural","Winter",84.8922973221444,0,Inf,82.2703136778496,87.5554099072189
"375","Suburban","Summer",75.857639549077,0,Inf,72.9763292309126,78.7947350298203
"376","Suburban","Winter",70.2802477569658,0,Inf,67.1617627526216,73.4694986111229
"377","Urban","Summer",65.5889377132108,0,Inf,62.8417888237269,68.3948551751446
"378","Urban","Winter",64.0845370270844,0,Inf,61.2275610345013,67.0066573504578
"379","Natural","Summer",99.2166043555546,0,Inf,97.2915533384762,101.160514184275
"380","Natural","Winter",85.1228691626108,0,Inf,82.5039916909184,87.7826645262525
"381","Suburban","Summer",75.5233386344994,0,Inf,72.6135471194974,78.4902914937033
"382","Suburban","Winter",69.3404007488794,0,Inf,66.1792852603284,72.5752620601803
"383","Urban","Summer",66.1024446250218,0,Inf,63.367276983515,68.8954016619003
"384","Urban","Winter",66.0588081635274,0,Inf,63.1707841885397,69.0113817822336
"385","Natural","Summer",98.7659964434596,0,Inf,96.8583895028536,100.692205618818
"386","Natural","Winter",85.3761436212916,0,Inf,82.7685228233246,88.024206350943
"387","Suburban","Summer",75.1033802510004,0,Inf,72.1380056398321,78.1284822164758
"388","Suburban","Winter",70.2711408426757,0,Inf,67.1251181072113,73.4892088926163
"389","Urban","Summer",64.9985231889993,0,Inf,62.3087366905116,67.745146658329
"390","Urban","Winter",64.3469238995452,0,Inf,61.4741629595873,67.2852845847908
"391","Natural","Summer",98.6480229827331,0,Inf,96.734187885851,100.580605193927
"392","Natural","Winter",84.921341442952,0,Inf,82.3144899752093,87.5688306578442
"393","Suburban","Summer",75.9458462523455,0,Inf,73.01770140033,78.931554587496
"394","Suburban","Winter",70.0589908498475,0,Inf,66.9228648434223,73.2669261876868
"395","Urban","Summer",66.2590535967814,0,Inf,63.5229552894336,69.05284145627
"396","Urban","Winter",65.2231509870455,0,Inf,62.3375893193507,68.1739955276794
"397","Natural","Summer",98.7911758878246,0,Inf,96.8746444860572,100.726480015001
"398","Natural","Winter",84.5956408442235,0,Inf,82.0067676323619,87.2247455822216
"399","Suburban","Summer",75.2569046071113,0,Inf,72.4428954815623,78.1245317204712
"400","Suburban","Winter",70.0093062615679,0,Inf,66.8420581669305,73.2498660413731
"401","Urban","Summer",66.2944919382234,0,Inf,63.5386869692039,69.1087974898423
"402","Urban","Winter",63.3171078237085,0,Inf,60.5045213778543,66.1935899171152
"403","Natural","Summer",99.031513843688,0,Inf,97.1144858676896,100.967278291651
"404","Natural","Winter",85.0330776099769,0,Inf,82.4193022260188,87.6876540738988
"405","Suburban","Summer",75.9515402743685,0,Inf,73.0249866488364,78.9355898205348
"406","Suburban","Winter",70.8877142742247,0,Inf,67.657732632018,74.1930083834517
"407","Urban","Summer",65.8053149197756,0,Inf,63.1012936932934,68.566063534955
"408","Urban","Winter",63.2231377651221,0,Inf,60.4441782961069,66.0645518189073
"409","Natural","Summer",98.563922627842,0,Inf,96.6394675242184,100.507350851952
"410","Natural","Winter",84.8612069203479,0,Inf,82.255280954752,87.5077707851973
"411","Suburban","Summer",75.841146697787,0,Inf,72.9361720351864,78.8028483020256
"412","Suburban","Winter",68.6073182024051,0,Inf,65.5278296415689,71.7575152976782
"413","Urban","Summer",64.576757289167,0,Inf,61.9108660275118,67.29884191944
"414","Urban","Winter",65.5742860708105,0,Inf,62.6538889558343,68.5612038670461
"415","Natural","Summer",98.8809130111152,0,Inf,96.9538731454094,100.826915659755
"416","Natural","Winter",85.1854255918655,0,Inf,82.5710280739045,87.8405696164557
"417","Suburban","Summer",74.831825303654,0,Inf,71.9078568371844,77.8140632191257
"418","Suburban","Winter",70.1148861247063,0,Inf,66.9466787398711,73.356337085876
"419","Urban","Summer",66.6189481328721,0,Inf,63.9211850893446,69.3724695283164
"420","Urban","Winter",64.3499085165566,0,Inf,61.492171909658,67.2725495785772
"421","Natural","Summer",98.8590113542422,0,Inf,96.9421494850568,100.794639442446
"422","Natural","Winter",84.9385784658792,0,Inf,82.3209474681232,87.5971782013589
"423","Suburban","Summer",75.8688703650252,0,Inf,72.9542036453623,78.8406256572734
"424","Suburban","Winter",70.2487598762469,0,Inf,67.1032005390126,73.4663665378761
"425","Urban","Summer",66.182648667395,0,Inf,63.4461446792714,68.9769275400021
"426","Urban","Winter",64.7125297296775,0,Inf,61.8489517724591,67.6409072480697
"427","Natural","Summer",98.5907575972779,0,Inf,96.6672654726565,100.53319855514
"428","Natural","Winter",84.6439894592644,0,Inf,82.0441140297172,87.2844182531581
"429","Suburban","Summer",75.1793689860984,0,Inf,72.298929600577,78.1160723951626
"430","Suburban","Winter",70.0686410791407,0,Inf,66.9288850673183,73.2803645411761
"431","Urban","Summer",65.2276977384704,0,Inf,62.5233662382442,67.9892829956017
"432","Urban","Winter",64.0762838623677,0,Inf,61.188275021683,67.0308853912373
"433","Natural","Summer",98.8168148129722,0,Inf,96.899524947324,100.752887416082
"434","Natural","Winter",85.0818507338257,0,Inf,82.4739892993884,87.7303037297306
"435","Suburban","Summer",75.7799792463681,0,Inf,72.9122098677263,78.7030633405138
"436","Suburban","Winter",69.403522442333,0,Inf,66.2599329881228,72.6199648362901
"437","Urban","Summer",65.3301803699578,0,Inf,62.5914421278945,68.1275603547192
"438","Urban","Winter",64.2262280657511,0,Inf,61.376741402244,67.1403678125826
"439","Natural","Summer",98.3394498502606,0,Inf,96.4264324650316,100.271257609565
"440","Natural","Winter",84.9883718506626,0,Inf,82.3726355153297,87.6449928255666
"441","Suburban","Summer",74.994588815909,0,Inf,72.0136834467151,78.0359445954528
"442","Suburban","Winter",69.478511301827,0,Inf,66.3845935136816,72.6428939053861
"443","Urban","Summer",65.8721203333272,0,Inf,63.2238256536711,68.5747482663033
"444","Urban","Winter",63.85431891805,0,Inf,60.9804597936528,66.7943467890728
"445","Natural","Summer",98.7508360878852,0,Inf,96.8388355079549,100.681528010407
"446","Natural","Winter",84.9090744419872,0,Inf,82.3289064040445,87.5290519973
"447","Suburban","Summer",76.2082502230508,0,Inf,73.2380916747093,79.2374447638586
"448","Suburban","Winter",70.0655799173461,0,Inf,66.8749161424705,73.3305950904556
"449","Urban","Summer",65.1204415351479,0,Inf,62.4489247517929,67.8479105019557
"450","Urban","Winter",65.3247010731719,0,Inf,62.4403487108357,68.2741772611735
"451","Natural","Summer",98.6936786101931,0,Inf,96.7807321931454,100.625345900204
"452","Natural","Winter",85.1476674619865,0,Inf,82.5289616212078,87.8072736866074
"453","Suburban","Summer",75.7644987983777,0,Inf,72.8390178747338,78.7475777399497
"454","Suburban","Winter",70.2659014894783,0,Inf,67.119963329894,73.4838865412637
"455","Urban","Summer",66.0458948627924,0,Inf,63.3156072035674,68.8338140501868
"456","Urban","Winter",64.7456365639043,0,Inf,61.8808014918673,67.6752948326426
"457","Natural","Summer",98.639009004261,0,Inf,96.7248431791408,100.571930186147
"458","Natural","Winter",85.012287279563,0,Inf,82.3947364573303,87.6707682310872
"459","Suburban","Summer",75.7883174335563,0,Inf,72.8212974511598,78.8145804536065
"460","Suburban","Winter",70.0637217196406,0,Inf,66.9624322438271,73.2352111400822
"461","Urban","Summer",64.6350985062806,0,Inf,61.9447314293905,67.3826539412145
"462","Urban","Winter",64.3224368997234,0,Inf,61.4206823608861,67.2911636973534
"463","Natural","Summer",98.5217798259971,0,Inf,96.5940190995392,100.468587457601
"464","Natural","Winter",84.448888622413,0,Inf,81.8780303911058,87.0594861027044
"465","Suburban","Summer",75.4923845300213,0,Inf,72.6379033421677,78.4018768808576
"466","Suburban","Winter",69.5313484587244,0,Inf,66.3998380287895,72.7350105360573
"467","Urban","Summer",65.4301533785574,0,Inf,62.7401568931958,68.1766128473747
"468","Urban","Winter",65.3860736687849,0,Inf,62.4477400774798,68.3919554676481
"469","Natural","Summer",98.7010028430392,0,Inf,96.7798910680744,100.640995028747
"470","Natural","Winter",84.6919914972904,0,Inf,82.0718586882849,87.3532934185054
"471","Suburban","Summer",75.9996704636444,0,Inf,73.0873690537617,78.9688668845894
"472","Suburban","Winter",70.5317298619072,0,Inf,67.4075390746248,73.7266896202913
"473","Urban","Summer",65.0027383014947,0,Inf,62.3030155116633,67.7597194834606
"474","Urban","Winter",65.9259464131996,0,Inf,63.0193840338271,68.8980340677124
"475","Natural","Summer",99.3817147083518,0,Inf,97.4476969269906,101.334736331842
"476","Natural","Winter",84.9486316794365,0,Inf,82.3229357096129,87.615546274621
"477","Suburban","Summer",75.6818111334114,0,Inf,72.7661889460993,78.6547036962663
"478","Suburban","Winter",70.2524723214508,0,Inf,67.0710584397496,73.5076008294225
"479","Urban","Summer",65.6975573801135,0,Inf,63.0195794936782,68.4312569984198
"480","Urban","Winter",65.8144174436866,0,Inf,62.955465148333,68.7368520965993
"481","Natural","Summer",98.8317749149365,0,Inf,96.9102534354241,100.772159659446
"482","Natural","Winter",85.3168956321692,0,Inf,82.6993813074518,87.9751905117727
"483","Suburban","Summer",76.2698248405564,0,Inf,73.3411769081874,79.2558067952168
"484","Suburban","Winter",70.1380158116905,0,Inf,66.9935994783198,73.3545428253315
"485","Urban","Summer",66.6522587054849,0,Inf,63.8907128680567,69.4722296629633
"486","Urban","Winter",65.4402541603145,0,Inf,62.5345847655258,68.4119052988609
"487","Natural","Summer",99.1803135805864,0,Inf,97.2603322477011,101.119060970488
"488","Natural","Winter",85.0969784662608,0,Inf,82.4743308655319,87.7606754669636
"489","Suburban","Summer",75.812916907232,0,Inf,72.9482337588089,78.7327701752706
"490","Suburban","Winter",70.3390775877881,0,Inf,67.1965505481385,73.5534170413155
"491","Urban","Summer",65.4536573733474,0,Inf,62.7402820100265,68.2244709485271
"492","Urban","Winter",64.0730306789821,0,Inf,61.2584377179109,66.950839468433
"493","Natural","Summer",98.7693583739737,0,Inf,96.8395250532753,100.718231460191
"494","Natural","Winter",84.6526481295755,0,Inf,82.0269132355447,87.3197492923276
"495","Suburban","Summer",75.0083811339873,0,Inf,72.1618161523123,77.9100095071546
"496","Suburban","Winter",69.8897514298723,0,Inf,66.8441559456752,73.0031925771526
"497","Urban","Summer",65.6262369070596,0,Inf,62.9174241712233,68.3921390487549
"498","Urban","Winter",64.0538951662017,0,Inf,61.1530455757931,67.0219619398888
"499","Natural","Summer",98.7496694980984,0,Inf,96.8295674507161,100.688622629935
"500","Natural","Winter",84.5993404915659,0,Inf,82.0112460944968,87.2276402373042
"501","Suburban","Summer",75.5193452267124,0,Inf,72.6479028953044,78.4464405818613
"502","Suburban","Winter",70.0152998339153,0,Inf,66.8164988652938,73.2888913566396
"503","Urban","Summer",64.7560937034327,0,Inf,62.0652318117266,67.5040560299887
"504","Urban","Winter",63.9591758250832,0,Inf,61.1346057315894,66.8475317700597
"505","Natural","Summer",99.1094767188465,0,Inf,97.1867520445935,101.051034963526
"506","Natural","Winter",85.2734141351636,0,Inf,82.6555293888841,87.9321121970792
"507","Suburban","Summer",76.2963384922992,0,Inf,73.3701483752929,79.279745206119
"508","Suburban","Winter",69.6011400619416,0,Inf,66.4122893715618,72.864764004696
"509","Urban","Summer",65.0780156389296,0,Inf,62.4194762430635,67.7919961265669
"510","Urban","Winter",64.2929599938408,0,Inf,61.492275788406,67.1560108543898
"511","Natural","Summer",98.7814466682835,0,Inf,96.8639787968297,100.717707574759
"512","Natural","Winter",85.0074485764948,0,Inf,82.4082823679296,87.6469698465252
"513","Suburban","Summer",75.538614769572,0,Inf,72.6793010281151,78.4530934741939
"514","Suburban","Winter",69.6579676816301,0,Inf,66.5490100513889,72.8378972764687
"515","Urban","Summer",65.4727978241862,0,Inf,62.6950589967895,68.3107447211998
"516","Urban","Winter",64.3856529001061,0,Inf,61.4771954220145,67.3613284221321
"517","Natural","Summer",99.2387481596898,0,Inf,97.3108773390346,101.185529091671
"518","Natural","Winter",85.0406704010348,0,Inf,82.456213326126,87.6650077162906
"519","Suburban","Summer",75.8094623934787,0,Inf,72.9417449705706,78.7324705775878
"520","Suburban","Winter",69.8908638136187,0,Inf,66.7157309417966,73.1398059383779
"521","Urban","Summer",65.1292051371924,0,Inf,62.4187959143794,67.8972173613929
"522","Urban","Winter",65.73607035049,0,Inf,62.8315347408877,68.706232163529
"523","Natural","Summer",98.3887110508915,0,Inf,96.4805958988843,100.315510472709
"524","Natural","Winter",85.4727824472837,0,Inf,82.8359767401092,88.1509001517735
"525","Suburban","Summer",75.0613547524616,0,Inf,72.1431347275156,78.0374320140247
"526","Suburban","Winter",70.9025926754847,0,Inf,67.8097477562702,74.0644067927685
"527","Urban","Summer",66.5393314197132,0,Inf,63.7872970482774,69.3494854382537
"528","Urban","Winter",65.3588404848322,0,Inf,62.4475752331997,68.3364292071485
"529","Natural","Summer",99.0972884114073,0,Inf,97.177204099963,101.036156681608
"530","Natural","Winter",85.3720271966573,0,Inf,82.738342596141,88.0469746903559
"531","Suburban","Summer",75.5084516040405,0,Inf,72.64344858451,78.4288640367628
"532","Suburban","Winter",70.2319928815934,0,Inf,67.1246287100502,73.4096627122605
"533","Urban","Summer",65.6925530807113,0,Inf,62.956189466009,68.4871258372962
"534","Urban","Winter",64.5772132748025,0,Inf,61.7139301995765,67.5054212810645
"535","Natural","Summer",98.7400562774841,0,Inf,96.8115325291022,100.687599530162
"536","Natural","Winter",84.9407099490029,0,Inf,82.3317207712554,87.5903946468169
"537","Suburban","Summer",76.2678630003109,0,Inf,73.4220552774481,79.1677782649188
"538","Suburban","Winter",69.5191994941978,0,Inf,66.4023895421404,72.7074902295636
"539","Urban","Summer",64.8601487705858,0,Inf,62.110942018576,67.6688889469009
"540","Urban","Winter",65.642029049068,0,Inf,62.7133794361807,68.6375095438636
"541","Natural","Summer",99.1733760350076,0,Inf,97.2428522942616,101.122874847002
"542","Natural","Winter",84.7531586467284,0,Inf,82.1477927033587,87.3991974874969
"543","Suburban","Summer",76.4415129869714,0,Inf,73.5549963566834,79.3835825752994
"544","Suburban","Winter",70.428133269087,0,Inf,67.2176263703099,73.713533552367
"545","Urban","Summer",65.7525315071309,0,Inf,63.0496733996676,68.5121141588118
"546","Urban","Winter",63.5191099448167,0,Inf,60.7183684691256,66.3829978219062
"547","Natural","Summer",98.7817110576651,0,Inf,96.8683577137873,100.713776424373
"548","Natural","Winter",85.1010670578062,0,Inf,82.4749580774888,87.7683327121698
"549","Suburban","Summer",75.901973298152,0,Inf,72.9418011026945,78.9210225685125
"550","Suburban","Winter",70.3746819002673,0,Inf,67.2449830003069,73.5755645368877
"551","Urban","Summer",66.3516812724593,0,Inf,63.6421674545412,69.1176767065818
"552","Urban","Winter",63.4884846016777,0,Inf,60.6459633935075,66.3961044702785
"553","Natural","Summer",98.5488671808237,0,Inf,96.6284362623977,100.488194477649
"554","Natural","Winter",85.3550218345165,0,Inf,82.7438810751364,88.006724830003
